system:index,datetime,dewpoint_temperature_2m,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,.geo
20190101T15,2019-01-01 15:00:00,282.1523974894341,100604.29063053086,286.213157447999,0.0,0.8889801852509414,-1.7523506055986044,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101T16,2019-01-01 16:00:00,281.93084264210256,100646.14736686494,285.1482871092781,0.0,0.8648159365569302,-1.9498984891953537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101T17,2019-01-01 17:00:00,281.7784132288158,100654.9864777411,284.56839231636377,0.0,0.7372353904275959,-2.15227324868922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101T18,2019-01-01 18:00:00,281.68908611605264,100624.11115488377,284.14060447102383,0.0,0.5967443028127292,-2.2283233737882226,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101T19,2019-01-01 19:00:00,281.43160574650506,100607.40460126843,283.8437461410464,0.0,0.5747809865794866,-2.317728904139682,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101T20,2019-01-01 20:00:00,281.3099696758938,100571.62442990732,283.51622139813765,0.0,0.6833400302355295,-2.2300141844057504,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101T21,2019-01-01 21:00:00,281.15364397016003,100570.31116468701,283.1912489378725,0.0,0.8463508094613913,-2.13907978428135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101T22,2019-01-01 22:00:00,280.9562706769778,100522.70312152247,282.78312911166876,0.0,1.0176599530513237,-1.9395231042944645,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190101T23,2019-01-01 23:00:00,280.6816633599855,100514.22698201046,282.2919923903987,0.0,1.1790803444667348,-1.650597355749725,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T00,2019-01-02 00:00:00,280.37845062959235,100521.67225040666,281.80260287777577,0.0,1.3230395508507864,-1.3299882183096243,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T01,2019-01-02 01:00:00,280.11522635414707,100578.4127059908,281.3586511994798,0.0,1.5929923485764224,-1.127301040139042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T02,2019-01-02 02:00:00,281.4875712746107,100660.81491665643,282.92387053079335,0.0,1.192918590765749,-0.7335215190708645,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T03,2019-01-02 03:00:00,283.00949098900566,100743.36802475463,287.92214117204196,0.0,1.0459911131839628,-0.7713444157642085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T04,2019-01-02 04:00:00,283.2579537667562,100769.39542712571,291.2605726488494,0.0,0.9485321857540199,-0.9562785589712008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T05,2019-01-02 05:00:00,282.41287800488396,100742.98433729933,293.2876414590465,0.0,0.7043368310847626,-0.936933896273654,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T06,2019-01-02 06:00:00,281.8697935287617,100615.21241042345,294.4277174093623,0.0,0.6150306733760602,-0.6347085988686495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T07,2019-01-02 07:00:00,282.4134454995755,100491.70445540037,295.18074701889134,8.597968985668558E-7,0.45731072131588174,-0.4355309891876272,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T08,2019-01-02 08:00:00,282.1132017758732,100380.90731776471,295.67548707106045,8.597968985668558E-7,0.6284356989229782,-0.2878943991283399,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T09,2019-01-02 09:00:00,281.8566949796846,100339.64311738915,295.87188299036444,8.597968985668558E-7,0.7801899391474137,-0.2553909946246354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T10,2019-01-02 10:00:00,281.59080683020534,100364.51554374743,295.7454510278198,8.52346317969932E-7,0.8835372706489317,-0.3172711971758995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T11,2019-01-02 11:00:00,282.6931229740589,100407.86630834955,295.00220143571835,8.52346317969932E-7,0.7187802885626045,-0.058925808651004906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T12,2019-01-02 12:00:00,284.23897937210415,100456.77845915112,293.21721114593737,8.52346317969932E-7,0.7483859697667745,0.18848034749559434,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T13,2019-01-02 13:00:00,282.67034095060075,100513.28254717078,292.34027048852374,8.52346317969932E-7,0.5923468822531158,0.4650043440813169,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T14,2019-01-02 14:00:00,282.63352206377044,100550.15349839743,291.3378590793448,8.52346317969932E-7,0.5594975130965032,0.71095030201341,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T15,2019-01-02 15:00:00,282.7190780778721,100566.59052462658,289.7469068306184,8.52346317969932E-7,1.000605065446582,0.5635667602775383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T16,2019-01-02 16:00:00,282.68839304980867,100581.78701926292,287.615120725947,8.52346317969932E-7,1.3703149756747575,-0.21215576769573963,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T17,2019-01-02 17:00:00,282.6234918523989,100590.807942791,285.51432911941043,8.52346317969932E-7,1.3939335109208235,-1.0324109912294301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T18,2019-01-02 18:00:00,282.2947991567494,100558.7387112483,284.29703700768704,8.52346317969932E-7,1.3150195635035375,-1.4320092722292428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T19,2019-01-02 19:00:00,281.96196568777884,100547.74322363583,283.8869078102493,8.52346317969932E-7,1.4305732695839761,-1.7923274185698368,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T20,2019-01-02 20:00:00,281.8362431400112,100499.49942046839,283.60224277997065,8.52346317969932E-7,1.3379121246169718,-1.7877503349166977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T21,2019-01-02 21:00:00,281.66949065006816,100501.38057551549,283.2957306921615,8.52346317969932E-7,1.3458953798503677,-1.719135949665805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T22,2019-01-02 22:00:00,281.47988465018756,100479.46299663416,282.94560819367086,8.52346317969932E-7,1.3511233672676313,-1.6381979838055971,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190102T23,2019-01-02 23:00:00,281.27014287717105,100497.7332905653,282.5925048106229,8.52346317969932E-7,1.43104229935324,-1.495146074343155,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T00,2019-01-03 00:00:00,281.0517166264696,100556.34532437888,282.2449745920925,8.52346317969932E-7,1.4899443552513472,-1.3635943621649274,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T01,2019-01-03 01:00:00,280.86374623694593,100636.69953498367,281.94021378858275,0.0,1.5461180864823805,-1.3362002038193606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T02,2019-01-03 02:00:00,282.14176196489484,100698.87619317611,283.44630357912456,0.0,1.1444791324606907,-0.8323231653190348,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T03,2019-01-03 03:00:00,283.7672745762883,100771.3628001376,288.4446012222657,0.0,0.961964367320957,-0.6895796945362671,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T04,2019-01-03 04:00:00,284.2872585821828,100816.6722708302,291.92692568181985,0.0,0.9953468876142949,-0.768924302095435,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T05,2019-01-03 05:00:00,283.100296867032,100769.43910402038,294.03964271908194,0.0,1.2892708282657213,-1.1385628728435202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T06,2019-01-03 06:00:00,282.37333402558613,100666.95499165614,295.12492225148145,0.0,1.844268038726771,-1.1269937315513692,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T07,2019-01-03 07:00:00,282.3215948357649,100592.65320319463,295.6467301269544,0.0,2.041775006289899,-0.6760276310797674,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T08,2019-01-03 08:00:00,281.9846131459547,100470.5779692842,296.0707476934203,0.0,2.1377459677036494,-0.7716054575432516,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T09,2019-01-03 09:00:00,281.5850012198663,100436.40866362056,296.2416982307787,0.0,2.0961407907204475,-0.9295913532633389,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T10,2019-01-03 10:00:00,281.32462487912176,100428.44103553511,296.0079524512574,0.0,1.8443241021277599,-0.9219096457196648,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T11,2019-01-03 11:00:00,282.44358652626863,100426.70723658941,295.0222199311289,0.0,1.2467882654400644,-0.4830489005203178,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T12,2019-01-03 12:00:00,283.21352557105604,100470.96882225515,292.95424648552677,0.0,1.3780640652068303,-0.25188619473575213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T13,2019-01-03 13:00:00,283.4210150168304,100526.03626326092,290.15306836685795,0.0,1.551792303781753,-0.5781416482585943,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T14,2019-01-03 14:00:00,282.7564021134835,100577.79102039977,288.15808854791834,0.0,1.6274697523987505,-1.2095255424346096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T15,2019-01-03 15:00:00,282.21968879685187,100612.42840341164,286.91480691294106,0.0,1.456806297571233,-1.7834760256835236,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T16,2019-01-03 16:00:00,281.7305470789678,100621.09751019416,286.15332683500895,0.0,1.1862320364214753,-2.168180554816733,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T17,2019-01-03 17:00:00,281.41713419275493,100611.68421876547,285.57426794286783,0.0,1.0344642180724832,-2.2465944406461236,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T18,2019-01-03 18:00:00,281.2824676646063,100584.15232133919,284.9527042529124,0.0,0.9342071432481583,-2.1874836984989883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T19,2019-01-03 19:00:00,281.2591989298277,100576.8966982426,284.24703549222266,0.0,1.2460316123241686,-1.8250415389682362,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T20,2019-01-03 20:00:00,281.2048095983864,100568.0457831688,283.5953888067097,0.0,1.3557355707486536,-1.7374812383327098,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T21,2019-01-03 21:00:00,280.99108286842016,100533.42692877681,283.0237185552208,0.0,1.4231779653274368,-1.5919222852681651,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T22,2019-01-03 22:00:00,280.7462688275006,100512.78390301758,282.61886110025085,0.0,1.5806283129697276,-1.4498447739109548,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190103T23,2019-01-03 23:00:00,280.5530199780805,100505.33798719518,282.27804198595175,0.0,1.7442282433409915,-1.2386439730933843,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T00,2019-01-04 00:00:00,280.3947431291115,100558.77810902556,281.98742038990355,0.0,1.849175145833029,-1.0694657641533771,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T01,2019-01-04 01:00:00,280.25586752867497,100623.21798737398,281.7093646003827,0.0,1.9468914777327282,-0.6153269781277918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T02,2019-01-04 02:00:00,281.54467698099836,100729.47693790674,283.1229172840734,0.0,1.524177569489432,-0.3790607809513404,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T03,2019-01-04 03:00:00,282.6948718979648,100814.45658706556,288.0132141814047,0.0,1.2250572307117207,-0.47307376106093235,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T04,2019-01-04 04:00:00,283.61077090223495,100841.64236514056,291.17784087171816,0.0,1.009164461873313,-0.6657843883902043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T05,2019-01-04 05:00:00,283.4484688296899,100815.1374335738,293.5371011773385,0.0,0.7546416431202597,-1.2267452135387515,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T06,2019-01-04 06:00:00,282.0530295781353,100722.59640174806,294.8233211406887,0.0,0.7807619419168247,-1.673621152701836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T07,2019-01-04 07:00:00,282.45518967240355,100633.85651272399,295.55066662181594,8.52346317969932E-7,0.8077464002289898,-1.5914838443933828,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T08,2019-01-04 08:00:00,282.11593059986257,100530.47047330506,296.04085308947526,8.52346317969932E-7,0.5550630964501018,-1.5974261347361154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T09,2019-01-04 09:00:00,281.85034667484933,100479.1557507824,296.2003024545693,8.52346317969932E-7,0.33354769078233865,-1.5380193613648456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T10,2019-01-04 10:00:00,281.6557293548167,100470.91211183122,296.0223150707044,8.52346317969932E-7,0.10409745648917078,-1.5363896281651117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T11,2019-01-04 11:00:00,282.7286081667841,100505.07676821473,295.21497844745784,8.52346317969932E-7,-0.33080761271640113,-0.995931186013262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T12,2019-01-04 12:00:00,284.8422740414643,100564.62858422045,293.21709169131265,8.52346317969932E-7,-0.7192356164009309,-0.6537575556050139,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T13,2019-01-04 13:00:00,283.52501222742876,100638.4232257134,291.33057786473455,8.52346317969932E-7,-0.9705176298134559,-0.6025045662994127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T14,2019-01-04 14:00:00,283.25797760571675,100714.63559959532,289.37994835002024,8.52346317969932E-7,-0.9787479168681431,-1.1060744053562785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T15,2019-01-04 15:00:00,283.0345350749545,100733.4497723383,287.59903954018324,8.52346317969932E-7,-0.9627729304822233,-1.4816506499125066,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T16,2019-01-04 16:00:00,282.83547053560164,100737.0543165091,286.2948259423739,8.52346317969932E-7,-0.937643943113994,-1.7292348008997631,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T17,2019-01-04 17:00:00,282.6484843542525,100714.02768620313,285.4748314341841,8.52346317969932E-7,-0.8944178803906002,-1.9142988951190338,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T18,2019-01-04 18:00:00,282.4854728723206,100699.40006260638,284.93881915807526,8.52346317969932E-7,-0.7875344481011282,-1.9460410480439159,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T19,2019-01-04 19:00:00,282.17911630893263,100640.82997294386,284.35719980331027,8.52346317969932E-7,-0.4192054499547823,-1.994861323824672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T20,2019-01-04 20:00:00,281.92318000908267,100584.98767439486,283.8993503980716,8.52346317969932E-7,-0.17163676251484708,-1.949032878340722,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T21,2019-01-04 21:00:00,281.6807746340072,100564.698206736,283.5106036720566,8.52346317969932E-7,0.1056168498386758,-1.9325788478707668,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T22,2019-01-04 22:00:00,281.45069327401546,100516.40545651787,283.1226838414406,8.52346317969932E-7,0.3446220804824385,-1.9725343888390168,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190104T23,2019-01-04 23:00:00,281.26330638703644,100492.47557571191,282.8480381968935,8.52346317969932E-7,0.5950253870827925,-1.9895399484089007,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T00,2019-01-05 00:00:00,281.0936050247934,100497.81652950874,282.5989676390664,8.52346317969932E-7,0.6302573361052404,-1.9757583212582626,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T01,2019-01-05 01:00:00,280.90088674533513,100582.47811165293,282.34216862694353,0.0,0.7425949520319317,-1.8968642060136458,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T02,2019-01-05 02:00:00,282.21461123259365,100644.33699604643,284.0624304159371,0.0,0.5424355127634655,-1.268216603560349,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T03,2019-01-05 03:00:00,283.53234431911653,100724.58353044816,289.0295915095447,0.0,0.35427394802634665,-1.1048375130953008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T04,2019-01-05 04:00:00,283.8011270399874,100736.57221332412,292.1087059070482,0.0,0.0882727986993032,-1.4715846163034507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T05,2019-01-05 05:00:00,282.98679340195486,100701.51245631567,294.07935116413586,0.0,0.016287229386140342,-2.1035146337134476,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T06,2019-01-05 06:00:00,282.3967035681614,100593.02290135459,295.32783050690216,0.0,0.4756564756818182,-2.511168029192526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T07,2019-01-05 07:00:00,282.5773745050619,100447.21445167337,296.11138533979886,0.0,0.5964466382527095,-2.4860035011463677,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T08,2019-01-05 08:00:00,281.91315601382354,100366.965648879,296.6294005338985,0.0,0.6268184529582294,-2.4647708246878324,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T09,2019-01-05 09:00:00,281.45627192649647,100300.68917108694,296.7452782690986,0.0,0.4651271860173697,-2.3019146246044033,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T10,2019-01-05 10:00:00,281.15976896909564,100292.54761863749,296.4919048459558,0.0,0.2112489385215528,-2.079441050989114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T11,2019-01-05 11:00:00,282.511961267005,100308.6328087465,295.4046603005565,0.0,-0.1447640150330201,-1.5378566807006722,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T12,2019-01-05 12:00:00,282.54921934571536,100339.47525213691,293.5042324284746,0.0,-0.4008432713056519,-1.814908222529086,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T13,2019-01-05 13:00:00,282.6326914353398,100430.77203329904,291.32936313730556,0.0,-0.3576650499163856,-2.1308559125721067,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T14,2019-01-05 14:00:00,282.61353553404257,100471.34856945812,289.6815913885767,0.0,-0.3510513196371613,-2.266119137276849,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T15,2019-01-05 15:00:00,282.69344847807383,100508.50325529111,288.5261243804854,0.0,-0.44262047980469654,-2.2169139888527942,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T16,2019-01-05 16:00:00,282.90366126354047,100488.7965899536,287.5493814295161,0.0,-0.4906088902230083,-2.119296705936574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T17,2019-01-05 17:00:00,283.15650318696703,100484.8772205354,286.65136296910794,0.0,-0.38821158921957644,-1.9799233252134927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T18,2019-01-05 18:00:00,283.2618365352941,100436.38099955216,285.79359311837965,0.0,-0.2208162617396704,-1.9900078539079045,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T19,2019-01-05 19:00:00,282.99841842684776,100381.29708999909,285.0113539205409,0.0,-0.31504304138120665,-1.9968541888257325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T20,2019-01-05 20:00:00,282.7933534098264,100368.1412321862,284.54263825459486,0.0,-0.24300982942785618,-1.9150377309648974,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T21,2019-01-05 21:00:00,282.5308798304923,100302.6192655121,284.0952687201025,0.0,-0.04443650591534653,-1.9049064465297636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T22,2019-01-05 22:00:00,282.2687488741182,100298.83154660492,283.7161832856853,0.0,0.35764499136953704,-1.8318879907252166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190105T23,2019-01-05 23:00:00,281.9920272200767,100282.27859256654,283.2649410117943,0.0,0.8357682065093046,-1.6825416102490156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T00,2019-01-06 00:00:00,281.72310076834356,100321.09857381886,282.77575509157094,0.0,1.2484988604838896,-1.4607256505364252,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T01,2019-01-06 01:00:00,281.48959920534577,100385.35030087725,282.38425028169985,0.0,1.4511034274708703,-1.2538192156930603,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T02,2019-01-06 02:00:00,283.0032184996547,100472.28177891439,284.4185167493984,0.0,0.9599572857576398,-0.6571059103210318,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T03,2019-01-06 03:00:00,284.8215764259034,100540.53253574453,289.0725586078949,0.0,0.6452211263596963,-0.4500753360744894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T04,2019-01-06 04:00:00,284.8266070986071,100548.3631010261,292.37134869534907,0.0,0.3894864748238737,-0.6264185015956163,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T05,2019-01-06 05:00:00,283.69552978190484,100520.21900104397,294.36697218498176,0.0,0.03208958585647686,-0.66800625841367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T06,2019-01-06 06:00:00,282.71478476625356,100415.98144267674,295.6620165807253,0.0,0.10560805092061133,-0.870074811893353,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T07,2019-01-06 07:00:00,282.6507021158632,100332.34221834516,296.3770130796841,0.0,0.017661907014331076,-1.1330379722349737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T08,2019-01-06 08:00:00,282.3829622429989,100202.40851673673,296.93758335377925,8.583068797918258E-7,-0.019229202112027034,-1.2113871912858063,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T09,2019-01-06 09:00:00,282.1037106633174,100170.84019751877,297.2168524403053,8.583068797918258E-7,-0.1452201720924253,-1.3064041347924935,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T10,2019-01-06 10:00:00,282.00793717823797,100152.42613501879,297.035190314529,8.583068797918258E-7,-0.31615772905225364,-1.3149875752614257,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T11,2019-01-06 11:00:00,283.29272498671,100146.34338033394,296.14421433327175,8.583068797918258E-7,-0.5277462853810878,-1.0419864921101403,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T12,2019-01-06 12:00:00,284.87475036774623,100172.83791990798,293.932646652205,8.583068797918258E-7,-0.786228377493576,-0.9333086484519616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T13,2019-01-06 13:00:00,284.33903636606493,100228.07778999883,291.5932938334261,8.583068797918258E-7,-0.8478758133811932,-0.9914381890322063,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T14,2019-01-06 14:00:00,283.8295888087734,100278.83994073428,289.9885852004123,8.583068797918258E-7,-0.8193750768642599,-1.2015855113673697,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T15,2019-01-06 15:00:00,283.6415626325029,100328.85419763318,288.2669628193495,8.583068797918258E-7,-0.7981332951992771,-1.536970741181088,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T16,2019-01-06 16:00:00,283.508964891652,100326.61463428174,287.0063755521028,8.583068797918258E-7,-0.8549029787598795,-1.5872334114230058,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T17,2019-01-06 17:00:00,283.3177426738564,100342.268236177,286.1971548820747,8.583068797918258E-7,-0.8655190567356642,-1.5713082822306736,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T18,2019-01-06 18:00:00,283.00710209423295,100303.99602370286,285.6330058545399,8.583068797918258E-7,-0.6322469217398873,-1.642535830682138,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T19,2019-01-06 19:00:00,282.84583322349636,100242.58590211763,285.83507204547004,8.583068797918258E-7,0.17889292756586705,-1.3857843878074894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T20,2019-01-06 20:00:00,282.42921471105535,100219.24420689106,284.37251011717217,8.583068797918258E-7,0.7558930104450666,-1.5689053204012873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T21,2019-01-06 21:00:00,282.1922449208455,100174.14141147172,283.66076079318793,8.583068797918258E-7,0.9955193306680885,-1.4434846704234998,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T22,2019-01-06 22:00:00,282.049039998505,100149.41901785736,283.3134894716768,1.7136334804490616E-6,1.1189755904379224,-1.2434614321590773,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190106T23,2019-01-06 23:00:00,281.8457573364265,100130.04747484488,282.8814311618257,1.716613724056515E-6,1.3579036723373579,-1.062684091297418,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190107T00,2019-01-07 00:00:00,281.7423280496034,100171.99392537746,282.58330620551897,2.570625781572744E-6,1.4550649816599384,-0.8666986871655461,"{""type"":""MultiPoint"",""coordinates"":[]}"
