system:index,datetime,dewpoint_temperature_2m,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,.geo
20200101T15,2020-01-01 15:00:00,287.3242531931582,100811.65416624716,290.1556802014075,2.4820817854900136E-4,0.11157956975657972,-2.2289898163376107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T16,2020-01-01 16:00:00,287.1483521558315,100843.96941939535,289.78001947969096,2.544222998838406E-4,0.28559849549180794,-2.1391352950344937,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T17,2020-01-01 17:00:00,286.9639460026912,100850.87953943493,289.4310051250161,2.694939014130603E-4,0.19535112511027322,-2.2065092259261156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T18,2020-01-01 18:00:00,286.79508236450584,100797.7737856385,289.3747506905296,2.8479626256711744E-4,0.04334477079049909,-2.2430367612433777,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T19,2020-01-01 19:00:00,287.2630501503385,100716.48259798657,289.0381970743634,2.892026578712119E-4,0.0796138642626562,-1.9863313946635048,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T20,2020-01-01 20:00:00,287.1704055687166,100676.73488144852,288.71623463971406,3.2049757884263717E-4,0.0020109001956492194,-1.8944836654424835,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T21,2020-01-01 21:00:00,287.1429600753438,100648.29382686972,288.483044549037,3.3226490177666536E-4,0.005212535419097825,-2.029980297202631,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T22,2020-01-01 22:00:00,287.0639784595135,100614.32849836431,288.25418456102335,3.3226490177666536E-4,0.14285001120433286,-2.0746760188236975,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200101T23,2020-01-01 23:00:00,286.979890925595,100638.57102809659,288.0898967013424,3.3312022839508606E-4,0.19554941365847106,-2.0332896956158724,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T00,2020-01-02 00:00:00,286.8265513392435,100683.53012482871,287.8878413274267,3.3311751463310226E-4,0.3235176965805489,-2.0651686692100752,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T01,2020-01-02 01:00:00,286.70973102262815,100757.1087181901,287.7797366617756,0.0,0.18742602643713732,-2.0883483975123003,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T02,2020-01-02 02:00:00,287.0355119615311,100830.0767944893,288.36487921329984,0.0,-0.06214209873851114,-1.6722700203730307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T03,2020-01-02 03:00:00,287.53512673333023,100877.69532116629,290.7768719468706,0.0,-0.5512093007341348,-1.6079007631906932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T04,2020-01-02 04:00:00,287.64150677567926,100894.4817281648,292.82790753719013,0.0,-1.146310224180946,-1.355000691976714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T05,2020-01-02 05:00:00,287.2358312696157,100845.02111352223,294.51485662864474,0.0,-1.7096322405553412,-0.9196941394006233,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T06,2020-01-02 06:00:00,287.0170502224746,100719.17036421025,295.70412191854876,0.0,-1.912955542984082,-0.6053173887722402,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T07,2020-01-02 07:00:00,287.6265189579317,100645.59316610769,297.0541302796073,8.52346317969932E-7,-1.3458178784054278,-1.426181980209441,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T08,2020-01-02 08:00:00,287.49222725388137,100518.92952135169,297.4823125545207,8.52346317969932E-7,-1.4078284523473523,-1.6509965406097642,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T09,2020-01-02 09:00:00,287.303841577203,100491.06002643362,297.5427668163669,8.52346317969932E-7,-1.2282565029003636,-1.8772835923745164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T10,2020-01-02 10:00:00,287.4594608980535,100480.91531871328,296.88573614754915,9.562229275752622E-6,-0.6050847526126713,-1.993587944057392,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T11,2020-01-02 11:00:00,288.2067463032672,100526.74285772326,295.32975872303416,1.6847426055977528E-4,-0.10472038301709419,-2.1511469483653496,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T12,2020-01-02 12:00:00,288.0488678700415,100538.56405649442,293.76714022101953,1.8107174354620607E-4,-0.3735905964953652,-2.770872101615367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T13,2020-01-02 13:00:00,287.97364076435474,100593.19650567618,292.84174649600567,2.4466212961681775E-4,-0.7968196972124619,-2.970926162668192,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T14,2020-01-02 14:00:00,287.95025354524194,100652.29880811549,292.0158499075259,2.53277548220667E-4,-1.1487064481510956,-2.5492425132347325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T15,2020-01-02 15:00:00,287.8742073269638,100696.70318213064,291.4183792380978,2.731901800483403E-4,-1.369115425476525,-2.285043894667648,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T16,2020-01-02 16:00:00,287.8186125384648,100679.0878779569,291.18375417374153,2.929541175878255E-4,-1.5594451674984868,-2.2940109235464465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T17,2020-01-02 17:00:00,287.795577002021,100646.41689728707,290.7996360591974,5.728675538935612E-4,-1.5620739215700596,-2.3933460909893722,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T18,2020-01-02 18:00:00,287.6720703432045,100603.79596300623,290.3727662156577,8.952695099872891E-4,-1.1549436136976392,-2.205592820577233,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T19,2020-01-02 19:00:00,286.98314543596615,100644.90990277738,289.84396140992214,0.0011392318251492214,0.1672777688028059,-2.0465827273579986,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T20,2020-01-02 20:00:00,286.9908249861094,100602.09071439986,289.09875746939144,0.0015939034206917705,0.5237435121716968,-2.5388916965216013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T21,2020-01-02 21:00:00,286.7433511021737,100574.18822751948,288.5415210976422,0.002723363945905968,0.5662688135196178,-2.5129651246409157,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T22,2020-01-02 22:00:00,286.437652463909,100515.53857614391,288.0896796676162,0.004592492287640877,-0.17364969805662306,-2.5548664459410073,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200102T23,2020-01-02 23:00:00,286.4141361198246,100456.57925651918,287.9580165384304,0.005271444270781621,-0.996456398677492,-2.161027851428438,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T00,2020-01-03 00:00:00,286.16920751734733,100445.66150591461,287.89112584694396,0.005904937154475622,-1.097951476206413,-1.9799845006306334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T01,2020-01-03 01:00:00,286.24406900677695,100488.87276776257,287.9243711038996,3.637112657883125E-4,-0.9531897088918625,-1.6861919174680544,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T02,2020-01-03 02:00:00,286.78167082363314,100514.45319637211,288.18332369528616,7.769860207642021E-4,-1.0810719442250973,-0.8780985012359275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T03,2020-01-03 03:00:00,287.03802043059835,100554.83739883178,289.5536420988363,9.102066860236949E-4,-1.4270419053771164,-0.059926431984623586,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T04,2020-01-03 04:00:00,287.4182556273951,100599.70062068773,291.28437646306867,0.0011072902714473205,-1.5471181882309275,0.21083232611137726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T05,2020-01-03 05:00:00,287.58478269620605,100566.09096571985,292.71527250220055,0.0011878551379843638,-1.8408231336736554,0.8027201384659288,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T06,2020-01-03 06:00:00,288.0418661672425,100456.92756698487,292.97340308845185,0.0017399026103680861,-1.7750546202851722,0.7916179207791805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T07,2020-01-03 07:00:00,288.72417816947416,100375.76577823175,294.59505327635964,0.0019084003903663076,-1.683279521623612,1.3476698881882374,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T08,2020-01-03 08:00:00,288.6083394841562,100226.65335002315,294.8849343397664,0.0019254242202464175,-1.3739881540703525,1.4672754376043127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T09,2020-01-03 09:00:00,288.53146592673244,100197.92057529019,294.61960125059784,0.0019985138467409256,-1.1691321622121404,1.5970438138221748,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T10,2020-01-03 10:00:00,288.77691047408996,100152.34212566633,294.0225383830726,0.0021219648045619215,-1.2438778409564795,0.936937778729541,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T11,2020-01-03 11:00:00,289.3027077500118,100165.03126865714,293.4485642349085,0.0024265113050180097,-1.0521305494769229,0.5815022344437079,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T12,2020-01-03 12:00:00,289.3111687079024,100201.60918478508,292.59230283214026,0.002590490919545397,-1.1390446949906683,1.1552017093107385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T13,2020-01-03 13:00:00,289.235267968089,100258.00112147305,291.90801225203165,0.0026420460758876177,-1.0138954958801896,0.9057812049871438,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T14,2020-01-03 14:00:00,289.2901960714654,100307.5216531451,291.2938681728925,0.002821318455649535,-0.36023827913864764,1.1006930929375298,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T15,2020-01-03 15:00:00,289.3053148717526,100346.04916182911,290.8930776967668,0.002911957170017035,0.18760796810976357,1.5286182378390816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T16,2020-01-03 16:00:00,289.41137276362616,100340.7965817843,290.6341049535232,0.002915685124192588,0.4101292703168113,1.37791620714569,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T17,2020-01-03 17:00:00,289.37940758791115,100336.90739316604,290.2599280744928,0.002916116938648359,0.7656926311913544,1.0981886937005858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T18,2020-01-03 18:00:00,289.1576476112402,100280.88686486108,289.58701537031993,0.002916120582712622,0.962251660000658,0.5800811499346689,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T19,2020-01-03 19:00:00,287.82247440500333,100296.58861160357,288.26949781227876,0.002916120582712622,0.3391096945869676,1.1050489449566054,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T20,2020-01-03 20:00:00,288.32759389141944,100275.08831502065,288.9627595150294,0.002916120582712622,0.40550721779383303,0.5096110219237292,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T21,2020-01-03 21:00:00,288.29801288106506,100215.02404739105,288.6302829068454,0.002916120582712622,0.2539985155744935,0.08863562399662467,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T22,2020-01-03 22:00:00,288.27185834438063,100206.0601074101,288.3935643572,0.002916120582712622,0.333071250095632,-0.16428402142750645,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200103T23,2020-01-03 23:00:00,287.2436027935991,100187.4568329208,287.27921624838405,0.002916120582712622,0.8686455646534131,-0.42777386517819666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T00,2020-01-04 00:00:00,287.23310211810013,100247.10465611397,287.26094061989414,0.002916120582712622,0.9292353944157044,-0.29124226632726635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T01,2020-01-04 01:00:00,287.63442044500243,100284.64237292358,287.6795809360082,0.0,0.6170689341613177,-0.24649626726899818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T02,2020-01-04 02:00:00,288.214412670827,100341.94657439878,288.45808486240963,1.4976544009388765E-9,0.19622450928586502,-0.47240283145683776,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T03,2020-01-04 03:00:00,288.518875210906,100380.37452595307,289.76592825784047,8.825000939774904E-9,-0.06625294452561421,-0.6134529528299215,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T04,2020-01-04 04:00:00,288.64058193397784,100408.05427417178,291.48414742050954,3.0209526459857834E-7,-0.657879318131005,-0.27571371385399507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T05,2020-01-04 05:00:00,288.8016969685988,100363.8617059328,293.1450105467908,3.612786289296858E-6,-0.8035987438827363,0.34136074600414873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T06,2020-01-04 06:00:00,288.32021705359784,100230.33801678178,294.2372629572447,5.51971873737496E-6,-0.8153699710764066,0.9340874057971228,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T07,2020-01-04 07:00:00,287.87435036007986,100162.39657939966,294.2160503890871,9.089331203602847E-6,-0.2670707704253869,0.6670232941522942,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T08,2020-01-04 08:00:00,287.8646898968934,100039.9635889719,294.41319577848594,3.737795012576064E-5,-0.159232279187954,0.7225206042447169,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T09,2020-01-04 09:00:00,287.8576368905217,99991.84110040488,294.28872772281073,4.319010680996719E-5,-0.32623796515435355,0.9764030411586165,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T10,2020-01-04 10:00:00,287.9382969707764,99985.44941614072,294.20866871447464,4.848309520013014E-5,-0.3672509807196557,1.1434695151806082,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T11,2020-01-04 11:00:00,288.2883578702645,99975.02011067129,293.74814331843015,5.1795131007933046E-5,-0.2294679899632249,1.1529821287282331,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T12,2020-01-04 12:00:00,288.4222327767404,100040.15089798423,293.1354061597136,6.093692296585637E-5,0.05553557684205686,1.2281175837082234,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T13,2020-01-04 13:00:00,288.6490256843046,100093.44930546728,292.6256173480044,9.147645454606722E-5,0.058120439470581625,1.0698340294115747,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T14,2020-01-04 14:00:00,289.16127648837966,100168.33015808031,292.23910580204006,1.4771648756135437E-4,0.36841577591924946,0.2834189985818819,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T15,2020-01-04 15:00:00,288.7182591968574,100203.33613869938,291.8100011340063,3.65102139860209E-4,0.5467801791114588,-0.6028200213386643,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T16,2020-01-04 16:00:00,288.5172497728591,100217.11702974192,291.018023693845,5.262316640522999E-4,0.7950155533175212,-1.0961349793269635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T17,2020-01-04 17:00:00,288.8239537918991,100232.18647755362,290.6338679889513,7.050096213440496E-4,0.9584291238655557,-1.1677870865986155,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T18,2020-01-04 18:00:00,288.9556249488375,100197.4946003478,290.33041203820005,0.0010595294745067796,0.8993752687747922,-1.394243984704054,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T19,2020-01-04 19:00:00,288.9659019219126,100141.06647927786,289.9680477373422,0.0016449676664879057,1.1784329708217471,-1.639663071152427,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T20,2020-01-04 20:00:00,288.8942214265269,100115.23379673794,289.637985576856,0.0024758889497923106,1.2095370805233026,-1.6253539854383856,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T21,2020-01-04 21:00:00,288.76664280955094,100105.77522229652,289.46392188213093,0.0029634502694435767,1.3879653956754103,-1.5078917122827842,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T22,2020-01-04 22:00:00,288.51433784792886,100095.77621294843,289.2531130627094,0.0032558197709873747,1.4863566142396532,-1.52960583910548,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200104T23,2020-01-04 23:00:00,288.10828866098433,100114.76817247765,288.84250890762075,0.003319061107669518,1.5897023365277831,-1.6175919205478018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T00,2020-01-05 00:00:00,287.7000038972476,100154.55181865534,288.52738621401113,0.003330260977291509,1.6492231243743274,-1.6786932523377234,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T01,2020-01-05 01:00:00,287.2373891558196,100239.03671892677,288.0450708309852,6.834689833545249E-7,1.6070862058844126,-1.6289163436090792,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T02,2020-01-05 02:00:00,287.3413732892732,100339.70105350121,288.3570872511161,6.819847525694823E-7,1.6838236241466842,-1.614450924036058,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T03,2020-01-05 03:00:00,287.210819748343,100435.2827511852,289.0631578694937,1.3639695051389647E-6,2.459593030952824,-2.4396461385367147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T04,2020-01-05 04:00:00,286.72515714454727,100470.47842120762,290.46290802489676,1.4070726831391897E-6,2.6406885403251446,-2.779723777044894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T05,2020-01-05 05:00:00,285.940881421571,100461.47924791931,292.125896501887,1.4070726831391897E-6,2.6868909257710945,-2.8635939112763054,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T06,2020-01-05 06:00:00,285.140127491071,100352.48592238662,293.17529624229485,2.2710857733047948E-6,2.5884706925009695,-2.544788904227928,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T07,2020-01-05 07:00:00,285.37392861941476,100273.84061261338,293.77595874844013,4.626760120007232E-6,2.2623930128755374,-1.9963620823400334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T08,2020-01-05 08:00:00,284.84235032053175,100195.97016628948,294.1993872676898,5.357380264858258E-6,2.3823943657969164,-1.7437345245558398,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T09,2020-01-05 09:00:00,284.3577611461441,100121.39477484209,294.31099700162287,5.357380264858258E-6,2.3683842408297777,-1.6987555744787226,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T10,2020-01-05 10:00:00,283.8804158892612,100153.8380927905,294.18550724854964,5.357380264858258E-6,2.3510941457146717,-1.7212444395279605,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T11,2020-01-05 11:00:00,284.0576188913302,100154.91497035377,293.2485734467178,5.357380264858258E-6,1.66583522405442,-1.2123264027748257,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T12,2020-01-05 12:00:00,283.98455310933474,100187.52510218401,291.7818593258575,6.209846395180259E-6,1.7007180815414034,-1.1493010214956627,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T13,2020-01-05 13:00:00,283.930779625397,100287.72787198004,290.35000794426446,6.209846395180259E-6,1.8708793998820759,-1.2845966771914827,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T14,2020-01-05 14:00:00,283.835642346242,100344.38479921337,289.16331981848856,6.209846395180259E-6,1.8201469071704794,-1.4353044293647668,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T15,2020-01-05 15:00:00,283.730873395871,100399.34275504258,288.2317876607589,6.209846395180259E-6,1.6601340232311252,-1.5386303959849383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T16,2020-01-05 16:00:00,283.5975005576109,100414.35243359141,287.32170516750205,6.209846395180259E-6,1.5624409686554332,-1.5900625002777182,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T17,2020-01-05 17:00:00,283.4244471518223,100456.98637468518,286.4681792712219,6.209846395180259E-6,1.5854015242262196,-1.507930209611186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T18,2020-01-05 18:00:00,283.21728495593874,100443.48567857372,285.65778910827873,6.209846395180259E-6,1.715628771513946,-1.1987416152321255,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T19,2020-01-05 19:00:00,283.34608301034973,100486.97264305755,285.0980759519769,6.2098464520236845E-6,1.690876419251415,-1.1562961310622863,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T20,2020-01-05 20:00:00,283.02660345993115,100462.31894064548,284.5319265076963,6.2098464520236845E-6,1.8101085046329959,-0.9742622949576845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T21,2020-01-05 21:00:00,282.7742799795593,100447.07485243163,284.1393187847379,7.074692751032498E-6,1.8839477225227403,-1.0219520757407448,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T22,2020-01-05 22:00:00,282.575131010699,100426.66661141274,283.8050558990506,7.079679737532288E-6,1.8045493401410664,-1.0933127111835201,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200105T23,2020-01-05 23:00:00,282.3628307880884,100439.73114730832,283.50587057301567,7.074622492243083E-6,1.8567419769195677,-0.9264865216362966,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T00,2020-01-06 00:00:00,282.1234340545627,100462.82087094575,283.16295773365766,7.074622492243083E-6,1.8363699577802988,-0.7643886629069281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T01,2020-01-06 01:00:00,281.87351650791265,100558.60146684073,282.82359256890226,0.0,1.8303732402833361,-0.553029463640776,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T02,2020-01-06 02:00:00,283.06466226983275,100631.94420681386,284.1643992818095,0.0,1.3628825338576755,-0.3946925735241846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T03,2020-01-06 03:00:00,284.3207781195756,100735.81540842218,288.19056742218334,0.0,1.308830789701907,-0.6352855702803052,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T04,2020-01-06 04:00:00,284.6282028842302,100788.74562478143,290.5813250281259,0.0,1.4046979645268949,-0.9440930353969722,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T05,2020-01-06 05:00:00,283.92214504802956,100756.517409686,292.38536349625446,0.0,1.602654383875777,-1.6301884814044658,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T06,2020-01-06 06:00:00,282.951365840176,100628.81125537859,293.3907049232631,0.0,1.7117021051455075,-1.9137954792771625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T07,2020-01-06 07:00:00,284.2073666680125,100555.4458355083,293.8292658199672,0.0,1.4325776421230532,-2.143781990349793,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T08,2020-01-06 08:00:00,284.0655031309476,100462.71606010958,294.1922875845209,0.0,1.2613111725580153,-2.0197001178565803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T09,2020-01-06 09:00:00,283.89395758814146,100413.80751052966,294.26681368698684,0.0,1.0166453230346806,-1.9504450072836814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T10,2020-01-06 10:00:00,283.73077035791545,100418.66897496807,294.0462161843657,8.597968985668558E-7,0.7131146538738867,-1.8988533706230568,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T11,2020-01-06 11:00:00,284.470211974709,100417.95743414579,293.1917998477117,8.597968985668558E-7,0.15370230618345507,-1.3446970400087324,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T12,2020-01-06 12:00:00,284.59004242086957,100478.03354417044,291.89044957686025,8.597968985668558E-7,-0.3303583099780521,-1.4247520414757762,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T13,2020-01-06 13:00:00,284.9299316136722,100516.34568664813,290.03328009707036,8.597968985668558E-7,-0.8221762543412443,-1.3295866031952108,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T14,2020-01-06 14:00:00,284.89190931709754,100575.65806885398,288.3864372042433,8.52346317969932E-7,-1.0481546398662365,-1.3774711521237128,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T15,2020-01-06 15:00:00,284.618445743666,100611.07139494746,287.3089792958095,8.52346317969932E-7,-0.9055285186899105,-1.5982748565788105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T16,2020-01-06 16:00:00,284.37511960706786,100636.0379570897,286.63896450449306,8.52346317969932E-7,-0.5973972085153372,-1.9164494746755587,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T17,2020-01-06 17:00:00,284.2152266294507,100634.31580651547,286.04443237334,8.52346317969932E-7,-0.392788423400238,-1.8492667227168573,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T18,2020-01-06 18:00:00,283.98615380691365,100574.81934227154,285.5241014844801,8.52346317969932E-7,-0.2526581801536949,-1.6888959472997815,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200106T19,2020-01-06 19:00:00,283.5593391041226,100550.75051588754,284.9051627754325,8.52346317969932E-7,-0.025649783997628236,-1.7596372866105987,"{""type"":""MultiPoint"",""coordinates"":[]}"
