system:index,datetime,dewpoint_temperature_2m,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,.geo
20230102T09,2023-01-02 09:00:00,287.38998407479795,100502.0263885908,294.79950244868047,4.738412282300018E-5,-0.4297085391332514,-0.8056694126820484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T10,2023-01-02 10:00:00,287.20748233095765,100455.40438477894,294.95061445666784,5.191501116242883E-5,-0.2837408850302755,-0.9552565569026407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T11,2023-01-02 11:00:00,287.41027023649895,100494.41702584497,294.47148856355017,5.1963712040899296E-5,-0.07535399855887108,-1.127697875602246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T12,2023-01-02 12:00:00,287.5856371079666,100548.00674004343,293.63874205395854,5.1963712040899296E-5,0.116519101344879,-1.489786449427361,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T13,2023-01-02 13:00:00,287.63990731058516,100629.17027368433,292.61696763453506,5.1963712040899296E-5,2.4671361989709467E-4,-1.5663058456284409,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T14,2023-01-02 14:00:00,287.70558641062223,100695.80843488805,291.99945854251575,5.1963712040899296E-5,-0.280953246556274,-1.5448021844867692,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T15,2023-01-02 15:00:00,287.6880838486154,100730.50952123244,291.42312611742125,5.1963712040899296E-5,-0.5943013197327889,-1.5589274669853501,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T16,2023-01-02 16:00:00,287.61631020576885,100749.50422502289,290.6820565230068,5.1963712040899296E-5,-0.6522855575794181,-1.5973165034136012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T17,2023-01-02 17:00:00,287.5114215504381,100723.66446672044,289.8601032077953,5.238900733900057E-5,-0.5651838538258146,-1.669006079856061,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T18,2023-01-02 18:00:00,287.3800309144138,100678.86994324239,289.12767509102395,5.238900733900057E-5,-0.4572227001830311,-1.6512891746310878,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T19,2023-01-02 19:00:00,286.57919861311615,100663.54559140824,288.80201501151095,5.238900733900057E-5,-0.054410157541995796,-2.3520065871032574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T20,2023-01-02 20:00:00,286.3197761990715,100600.87535658394,288.4282062937018,5.238900733900057E-5,0.11439294378567498,-2.3206916343450366,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T21,2023-01-02 21:00:00,286.0521212229632,100586.64895973552,288.0149789331207,5.238900733900057E-5,0.05358402931885792,-2.261294103422424,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T22,2023-01-02 22:00:00,285.7811676551069,100538.94645257486,287.72963366319203,5.238900733900057E-5,-0.1964491630268612,-2.129721025176939,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102T23,2023-01-02 23:00:00,285.49582861724673,100539.1429204953,287.26403180039534,5.2388668116330605E-5,-0.32135846501064325,-2.042155220676119,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T00,2023-01-03 00:00:00,285.27524845630523,100602.09092674947,287.0186838219588,5.2388668116330605E-5,-0.08434015402045342,-1.9418591980121034,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T01,2023-01-03 01:00:00,285.14732723556034,100687.96674860362,286.74696670401323,2.4751063103522025E-7,0.18306118339594551,-1.705015217183005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T02,2023-01-03 02:00:00,285.6375887053842,100780.11544873932,288.1367965677325,3.0955995315260047E-7,0.21085755948721077,-1.1652421837689082,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T03,2023-01-03 03:00:00,285.2498238467706,100853.7804213012,290.3044908158543,7.036492578680132E-7,0.059355006538085085,-1.137714972742579,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T04,2023-01-03 04:00:00,285.26030097978776,100891.12558295403,292.17670274915866,1.5163216496951829E-6,-0.13074952668278644,-1.0289726246004165,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T05,2023-01-03 05:00:00,285.1529942239387,100857.12648517758,293.77128393173297,1.8071898230914455E-6,-0.30014959344464043,-0.951181122515725,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T06,2023-01-03 06:00:00,285.53986243037866,100747.9080774098,294.86886497429754,1.8071898230914455E-6,0.09778330868398617,-0.8491982833812927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T07,2023-01-03 07:00:00,287.0742195089827,100670.47741245049,294.12502942783374,4.778890780165333E-5,0.9342383633840151,-1.7290507070283796,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T08,2023-01-03 08:00:00,286.1477500467795,100538.72251278839,294.72671408547285,5.5117826640723044E-5,1.6745233595196902,-1.9028690208816585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T09,2023-01-03 09:00:00,285.6672289894942,100466.29213651831,295.11133869340495,5.9098424743315324E-5,1.8392056050039776,-2.126644993929381,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T10,2023-01-03 10:00:00,285.2024182606373,100419.58304033846,294.8890716364282,6.022374676544982E-5,1.6756916337499268,-2.1493792361850077,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T11,2023-01-03 11:00:00,285.4902972118778,100444.87030998296,294.2149008362894,6.022374676544982E-5,1.0918212823351516,-1.5143664201821647,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T12,2023-01-03 12:00:00,285.69474149544385,100476.34320491232,293.0436798576104,6.022374676544982E-5,0.9964447144387846,-1.452254619628306,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T13,2023-01-03 13:00:00,285.8258768855445,100554.06432884504,292.0083380003016,6.022374676544982E-5,0.7602539825795229,-1.5773672177489153,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T14,2023-01-03 14:00:00,285.8630242025701,100609.93396959842,290.90737598487186,6.022374676544982E-5,0.2364447593136438,-1.9479862776819659,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T15,2023-01-03 15:00:00,285.7925918320145,100656.06888555715,289.8910475567874,6.022374676544982E-5,-0.3084857474179697,-2.167877306153785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T16,2023-01-03 16:00:00,285.642302112271,100661.6294670142,289.04049565557006,6.10820537411648E-5,-0.5719937468140401,-2.227162902418905,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T17,2023-01-03 17:00:00,285.46932971108123,100657.75554283777,288.14778517323776,6.108747879646146E-5,-0.3689438335562036,-2.277531690103093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T18,2023-01-03 18:00:00,285.29968814310024,100633.6367787511,287.4092923434067,6.108178720269746E-5,0.07375383016585296,-2.289196524507599,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T19,2023-01-03 19:00:00,284.943202757816,100654.75168654264,287.11179700863283,6.108178720269746E-5,0.33974350448656443,-2.3704356605740773,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T20,2023-01-03 20:00:00,284.6925334583005,100617.36793770622,286.72129895993794,6.108178720269746E-5,0.3060876594657845,-2.3362219764653083,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T21,2023-01-03 21:00:00,284.37240135708936,100615.14978158969,286.3411923550991,6.108178720269746E-5,0.2626585205111329,-2.234280013946444,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T22,2023-01-03 22:00:00,284.0499462981703,100602.05875112167,286.141607596198,6.151331438584821E-5,0.32059084625052287,-1.9887968179762403,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103T23,2023-01-03 23:00:00,283.80360472690967,100594.64468862164,285.98174651677425,6.151331438584821E-5,0.5094909121102227,-1.7183946300109167,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T00,2023-01-04 00:00:00,283.6222895914781,100611.31867933452,285.755813525969,6.151331438584821E-5,0.8548613547780196,-1.6154503685744799,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T01,2023-01-04 01:00:00,283.43387174880564,100661.12114431211,285.46175614793015,0.0,1.2368787560825512,-1.6806684339823212,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T02,2023-01-04 02:00:00,283.52457697924154,100755.28788014267,286.49555314507785,0.0,1.1817200674842165,-1.465271677453331,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T03,2023-01-04 03:00:00,283.271892710131,100814.15520000932,289.2026455971243,0.0,1.1817708504832187,-1.6627878301775385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T04,2023-01-04 04:00:00,283.006469001648,100857.42628388992,291.5663932864873,0.0,1.028219820613625,-1.7942764023698028,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T05,2023-01-04 05:00:00,283.82419237297506,100799.60287192465,293.359245030229,0.0,1.0952839877590708,-1.9809557112775273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T06,2023-01-04 06:00:00,284.78351880924333,100707.18953285969,294.65918849428846,0.0,1.2871346328082889,-2.034790546928743,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T07,2023-01-04 07:00:00,285.472188701918,100634.98663732084,294.9668879499205,2.361852826784982E-6,1.6664119224910057,-2.8972569503545933,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T08,2023-01-04 08:00:00,285.03180767837006,100516.22782931139,295.1251046671812,2.8576535508956954E-6,1.507328147348595,-2.9849015329062243,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T09,2023-01-04 09:00:00,284.56850957921034,100439.41989248163,295.10995240265214,3.1621069499949582E-6,1.3463872115282238,-2.9870294731047715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T10,2023-01-04 10:00:00,284.18273361244655,100384.79245551203,294.79042638480314,3.1621069499949582E-6,1.132992444909026,-2.80629789870525,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T11,2023-01-04 11:00:00,284.3240093567732,100406.66244589408,293.97803874811376,3.1621069499949582E-6,0.6003796595525274,-2.132800130358837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T12,2023-01-04 12:00:00,284.34791562418627,100427.66849026785,292.15419974244793,3.1579213086337116E-6,0.28970285211052865,-2.255877754890305,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T13,2023-01-04 13:00:00,284.24685636084837,100515.55640798989,290.7405146591634,3.5915880599876926E-6,0.08071554367964787,-2.4656970690792805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T14,2023-01-04 14:00:00,284.06540600766704,100577.45211193738,289.8838195462259,3.591719230518668E-6,-0.03004264376045465,-2.533833596156795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T15,2023-01-04 15:00:00,283.86168102657007,100628.11398227401,288.8510055101052,3.591719230518668E-6,-0.0211786158854667,-2.60537083922123,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T16,2023-01-04 16:00:00,283.6722558894932,100648.1934240403,287.9693980801244,3.591719230518668E-6,0.10047545377724387,-2.5801345496859778,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T17,2023-01-04 17:00:00,283.5064589906212,100646.55469031511,287.2416244684292,3.593435347688109E-6,0.21209235953225447,-2.5180263466999238,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T18,2023-01-04 18:00:00,283.34157602026966,100613.86781969141,286.6025845410955,4.0174650221051325E-6,0.3490035909724162,-2.4474941240158885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T19,2023-01-04 19:00:00,282.54523948322236,100658.33535846505,285.8627715147637,4.021091471940405E-6,0.5258443364420948,-2.517064446718495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T20,2023-01-04 20:00:00,282.28576974810653,100638.91955306446,285.4794040152578,4.021573378976738E-6,0.7768909972319133,-2.385781703471758,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T21,2023-01-04 21:00:00,282.0193285289217,100638.57244659416,285.09520153718574,4.021573378976738E-6,0.9255387715635555,-2.236513632032176,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T22,2023-01-04 22:00:00,281.7693410411418,100618.46332352118,284.72286211525045,4.021573378976738E-6,1.037540698766705,-2.001342730273046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T23,2023-01-04 23:00:00,281.55480382317387,100620.33916552304,284.3335414326238,4.021573378976738E-6,1.1888603088516037,-1.7844087203508803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T00,2023-01-05 00:00:00,281.37795610247406,100671.69244641534,283.9381470904277,4.021573378976738E-6,1.4038147554453233,-1.6226076641996718,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T01,2023-01-05 01:00:00,281.2113740910699,100754.81602179058,283.5205047004547,0.0,1.5989897734690965,-1.5610010191916766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T02,2023-01-05 02:00:00,281.3510150316737,100834.96145471225,284.4684538636607,0.0,1.5933571638183597,-1.4732326627399244,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T03,2023-01-05 03:00:00,281.1276694120216,100915.42363964884,286.9269811934353,0.0,1.9648730670052967,-2.0991554430054737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T04,2023-01-05 04:00:00,280.95633342502026,100944.30426042719,289.1258192538221,0.0,1.9263162477209155,-2.5082886394653996,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T05,2023-01-05 05:00:00,280.5433247353687,100921.08088074245,291.0970425218262,0.0,1.5793989789755951,-2.6782000595578586,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T06,2023-01-05 06:00:00,280.0575570670043,100806.18190853212,292.6841773674702,0.0,1.2279932013820307,-2.6445876095147964,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T07,2023-01-05 07:00:00,280.9944875674764,100764.95353225627,293.4325706068701,4.276632239452738E-7,0.7062368655866124,-3.085697708702354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T08,2023-01-05 08:00:00,280.6555192064879,100630.41300533351,294.04069194168164,4.276632239452738E-7,0.5403765321379268,-3.062020971332794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T09,2023-01-05 09:00:00,280.38148017616066,100576.92627825953,294.2328870495355,4.276632239452738E-7,0.4328553015426339,-3.0699277659195774,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T10,2023-01-05 10:00:00,280.1532126764454,100531.71457807836,293.85142925840927,4.276632239452738E-7,0.3874629009626909,-3.0480087368462074,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T11,2023-01-05 11:00:00,280.8697209818628,100552.3230524556,292.69694342450094,8.553265615773853E-7,0.19486462186378642,-2.3646146056896917,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T12,2023-01-05 12:00:00,280.9787049342909,100594.60055098282,290.635548959098,8.553265615773853E-7,0.2888856701548555,-2.49999808138522,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T13,2023-01-05 13:00:00,281.05221404591566,100677.8223866482,289.0652720107587,8.553265615773853E-7,0.4857185789942704,-2.565127402712898,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T14,2023-01-05 14:00:00,281.14061740111543,100726.02539821477,287.8704637808877,8.553265615773853E-7,0.7042163592989781,-2.5442814652110903,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T15,2023-01-05 15:00:00,281.2782559634781,100781.7599720959,286.8870358631576,8.553265615773853E-7,0.9726091365724465,-2.526933790818168,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T16,2023-01-05 16:00:00,281.41998740432615,100798.32075524927,286.0493357861864,8.553265615773853E-7,1.254045021600168,-2.4331713309938863,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T17,2023-01-05 17:00:00,281.5333033122422,100800.67322505118,285.3238432186674,8.553265615773853E-7,1.552784514871565,-2.2895076468761455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T18,2023-01-05 18:00:00,281.58844748616974,100757.1360826397,284.68876336572197,8.553265615773853E-7,1.7636464796934552,-2.166177466874953,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T19,2023-01-05 19:00:00,281.0731003107543,100762.77712223738,283.94765305748507,8.553265615773853E-7,1.9901054352460827,-2.4919662392572195,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T20,2023-01-05 20:00:00,280.97141400922806,100735.84667790729,283.52132771253605,8.553265615773853E-7,1.95101215461141,-2.545816213138895,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T21,2023-01-05 21:00:00,280.8970067912866,100702.17260842584,283.1560688868608,8.553265615773853E-7,1.884515193011124,-2.470625165389259,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T22,2023-01-05 22:00:00,280.87578896027327,100660.68098086194,282.80331158316267,8.553265615773853E-7,1.835059354069669,-2.2728193766258786,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T23,2023-01-05 23:00:00,280.8345297024338,100638.01813240323,282.46626624574253,1.7106532936850272E-6,1.8545738169651922,-2.0284936512397738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T00,2023-01-06 00:00:00,280.7196634733467,100659.074023236,282.1585882632874,1.7136334804490616E-6,1.9307009859362834,-1.766875643919302,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T01,2023-01-06 01:00:00,280.58947089408167,100726.79430345584,281.91611839666507,0.0,2.0231572164835554,-1.5559524977507198,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T02,2023-01-06 02:00:00,280.9547399261347,100801.9419782747,282.8857700335448,0.0,1.9079068605827074,-1.325172703867893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T03,2023-01-06 03:00:00,281.1220896169694,100876.9820362842,285.7155809668352,0.0,2.258615355696681,-1.9028442569108306,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T04,2023-01-06 04:00:00,281.33074458393673,100922.68240405132,288.3484944145692,0.0,2.1810746644858403,-2.0566631915861855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T05,2023-01-06 05:00:00,281.51510101723335,100884.53715422409,290.7296761341026,0.0,2.009634437945377,-2.2169448639290756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T06,2023-01-06 06:00:00,281.62103152009246,100782.002200719,292.6544491168205,0.0,1.8083933668640475,-2.3707156445941746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T07,2023-01-06 07:00:00,282.8097642681886,100674.39826218877,293.8511660388534,0.0,1.2026576058710678,-3.016389279047029,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T08,2023-01-06 08:00:00,282.5325234660154,100541.9788073228,294.6334885434666,4.351138045421976E-7,1.168316753179431,-3.0358084744508393,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T09,2023-01-06 09:00:00,282.17937843206016,100472.24181761318,294.936412366617,4.351138045421976E-7,1.1859469394823179,-3.063997507422137,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T10,2023-01-06 10:00:00,281.9402889037329,100443.68703522651,294.6796481049104,4.351138045421976E-7,1.148044314122953,-3.007111607662259,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T11,2023-01-06 11:00:00,282.66388636057025,100474.0233396878,293.5116661190692,8.553265615773853E-7,0.9946345162542938,-2.3032187507227624,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T12,2023-01-06 12:00:00,282.73899466819586,100499.62725426181,291.29878607519527,8.553265615773853E-7,1.2224185361483102,-2.408110922224867,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T13,2023-01-06 13:00:00,282.83602221024563,100580.17758542113,289.7289591637812,8.553265615773853E-7,1.3216392724839836,-2.465221411875233,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T14,2023-01-06 14:00:00,282.9658927628013,100645.21490584848,288.56013447003903,8.553265615773853E-7,1.4737915102023582,-2.41915867749002,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T15,2023-01-06 15:00:00,283.0124749155315,100705.29961042921,287.5911220864429,8.553265615773853E-7,1.7196589677484482,-2.246821000212936,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T16,2023-01-06 16:00:00,282.8968388579278,100724.28722029681,286.75402618071394,8.553265615773853E-7,1.9287383924099335,-2.0669363028103573,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T17,2023-01-06 17:00:00,282.64997486822443,100721.56105710467,286.05674130687464,8.553265615773853E-7,2.06665515287836,-1.9776764558563575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T18,2023-01-06 18:00:00,282.3423322765774,100687.83661870778,285.50093100929973,8.553265615773853E-7,2.0915393115643126,-2.029285048020776,"{""type"":""MultiPoint"",""coordinates"":[]}"
